Produit,Flux,Date,Montant
"REACTEURS NUCLEAIRES; CHAUDIERES, MACHINES, APPAREILS, ENGINS MECANIQUES",Importations,2012-11-01,17702277767.0
MACHINES ELECTRIQUES; APPAREILS D'EMISSION-RECEPTION RADIO/TV,Importations,2012-11-01,7434052657.0
VEHICULES ET MATERIEL POUR VOIES FERREES; APPAREILS DE SIGNALISATION,Importations,2012-11-01,118955377.0
"VOITURES AUTOMOBILES ET AUTRES VEHICULES TERRESTRES; PARTIES, ACCESSOIRES",Importations,2012-11-01,15822193748.0
NAVIGATION AERIENNE OU SPATIALE,Importations,2012-11-01,160100431.0
NAVIGATION MARITIME OU FLUVIALE,Importations,2012-11-01,2138472822.0
"APPAREILS D'OPTIQUE, DE PRECISION, MEDICO-CHIRURGICAUX;PARTIES,ACCESSOIRES",Importations,2012-11-01,1348914435.0
HORLOGERIE,Importations,2012-11-01,17759259.0
INSTRUMENTS DE MUSIQUE; PARTIES ET ACCESSOIRES DE CES INSTRUMENTS,Importations,2012-11-01,2197405.0
"ARMES, MUNITIONS ET LEURS PARTIES ET ACCESSOIRES",Importations,2012-11-01,2266557.0
MEUBLES Y.C. MEDICAUX; APPAREILS D'ECLAIRAGE; CONSTRUCTIONS PREFABRIQUEES,Importations,2012-11-01,1492085398.0
"JOUETS, JEUX, ARTICLES DE DIVERTISSEMENTS OU SPORTS; PARTIES, ACCESSOIRES",Importations,2012-11-01,196760556.0
OUVRAGES DIVERS,Importations,2012-11-01,146779664.0
"OBJETS D'ART, DE COLLECTION OU D'ANTIQUITE",Importations,2012-11-01,1523771.0
ANIMAUX VIVANTS,Exportations,2012-12-01,14495831.0
VIANDES ET ABATS COMESTIBLES,Exportations,2012-12-01,25591273.0
"POISSONS ET CRUSTACES, MOLLUSQUES ET AUTRES INVERTEBRES AQUATIQUES",Exportations,2012-12-01,6729859824.0
LAIT; OEUFS D'OISEAUX; MIEL; PRODUITS COMESTIBLES D'ANIMAUX N.D.C.A.,Exportations,2012-12-01,1364486010.0
"AUTRES PRODUITS D'ORIGINE ANIMALE, NON DENOMMES NI COMPRIS AILLEURS",Exportations,2012-12-01,15775160.0
PLANTES VIVANTES ET PRODUITS DE LA FLORICULTURE,Exportations,2012-12-01,6433936.0
"LEGUMES, PLANTES, RACINES ET TUBERCULES ALIMENTAIRES",Exportations,2012-12-01,1679683040.0
FRUITS COMESTIBLES; ECORCES D'AGRUMES OU DE MELONS,Exportations,2012-12-01,201716357.0
"CAFE, THE, MATE ET EPICES",Exportations,2012-12-01,14060834.0
CEREALES,Exportations,2012-12-01,436273720.0
PRODUITS DE LA MINOTERIE;MALT;AMIDONS ET FECULES;INULINE;GLUTEN DE FROMENT,Exportations,2012-12-01,618785940.0
"OLEAGINEUX; GRAINES, SEMENCES; PLANTES INDUSTRIELLES, MEDICINALES; PAILLES",Exportations,2012-12-01,1623694274.0
"GOMMES, RESINES ET AUTRES SUCS ET EXTRAITS VEGETAUX",Exportations,2012-12-01,
MATIERES A TRESSER ET AUTRES PRODUITS D'ORIGINE VEGETALE N.D.C.A.,Exportations,2012-12-01,
"GRAISSES, HUILES, CIRES (ANIMALES ET VEGETALES); GRAISSES ALIMENTAIRES",Exportations,2012-12-01,436056621.0
"PREPARATIONS DE VIANDES, POISSONS, CRUSTACES, MOLLUSQUES",Exportations,2012-12-01,18476935.0
SUCRES ET SUCRERIES,Exportations,2012-12-01,55027109.0
CACAO ET SES PREPARATIONS,Exportations,2012-12-01,147876912.0
PREPARATIONS A BASE DE CEREALES ET DERIVES; PATISSERIES,Exportations,2012-12-01,3097219552.0
"PREPARATIONS DE LEGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES",Exportations,2012-12-01,629790437.0
PREPARATIONS ALIMENTAIRES DIVERSES,Exportations,2012-12-01,3918248592.0
"BOISSONS, LIQUIDES ALCOOLIQUES ET VINAIGRES",Exportations,2012-12-01,210373632.0
"RESIDUS,DECHETS DES INDUSTRIES ALIMENTAIRES;ALIMENTS PREPARES POUR ANIMAUX",Exportations,2012-12-01,162017420.0
TABACS ET SUCCEDANES DE TABACS FABRIQUES,Exportations,2012-12-01,2274260704.0
"SEL; SOUFRE; TERRES ET PIERRES; PLATRES, CHAUX ET CIMENTS",Exportations,2012-12-01,10389227392.0
"MINERAIS, SCORIES ET CENDRES",Exportations,2012-12-01,
"COMBUSTIBLES MINERAUX; HUILES, CIRES MINERALES; MATIERES BITUMINEUSES",Exportations,2012-12-01,7456091025.0
PRODUITS CHIMIQUES INORGANIQUES; COMPOSES DE METAUX OU RADIOACTIFS,Exportations,2012-12-01,15769503234.0
PRODUITS CHIMIQUES ORGANIQUES,Exportations,2012-12-01,141089218.0
PRODUITS PHARMACEUTIQUES,Exportations,2012-12-01,150521779.0
ENGRAIS,Exportations,2012-12-01,837064500.0
EXTRAITS TANNANTS OU TINCTORIAUX;TANINS;COLORANTS;VERNIS;MASTICS;ENCRES,Exportations,2012-12-01,97114520.0
"HUILLES ESSENTIELLES, RESINOIDES; PRODUITS DE PARFURMERIE; COSMETIQUES",Exportations,2012-12-01,2531034972.0
"SAVONS, LUBRIFIANTS, CIRES ARTIFICIELLES, BOUGIES, CIRES DENTAIRES",Exportations,2012-12-01,618296006.0
MATIERES ALBUMINOIDES;PREPARATIONS A BASE D'AMIDONS OU FECULES;COLLES,Exportations,2012-12-01,83602557.0
"POUDRES,EXPLOSIFS;ARTICLES DE PYROTECHNIE;ALLUMETTES;MATIERES INFLAMMABLES",Exportations,2012-12-01,
PRODUITS PHOTOGRAPHIQUES OU CINEMATOGRAPHIQUES,Exportations,2012-12-01,
PRODUITS DIVERS DES INDUSTRIES CHIMIQUES,Exportations,2012-12-01,466662235.0
MATIERES PLASTIQUES ET OUVRAGES EN CES MATIERES,Exportations,2012-12-01,1530932513.0
CAOUTCHOUC ET OUVRAGES EN CAOUTCHOUC,Exportations,2012-12-01,162499171.0
PEAUX (AUTRES QUE LES PELLETERIES) ET CUIRS,Exportations,2012-12-01,1284223530.0
"OUVRAGES EN CUIR; ARTICLES DE BOURRELLERIE, SELLERIE, VOYAGE OU EN BOYAUX",Exportations,2012-12-01,317500.0
PELLETERIES ET FOURRURES; PELLETERIES FACTICES,Exportations,2012-12-01,
"BOIS, CHARBON DE BOIS ET OUVRAGES EN BOIS",Exportations,2012-12-01,314085799.0
LIEGE ET OUVRAGES EN LIEGE,Exportations,2012-12-01,
OUVRAGES DE SPARTERIE OU DE VANNERIE,Exportations,2012-12-01,77008451.0
MATIERES CELLULOSIQUES SERVANT A LA FABRICATION DU PAPIER,Exportations,2012-12-01,
"PAPIERS ET CARTONS; OUVRAGES EN PATE DE CELLULOSE, EN PAPIER OU CARTON",Exportations,2012-12-01,453915364.0
"PRODUITS D'EDITION, PRESSE, ARTS GRAPHIQUES; MANUSCRITS, PLANS",Exportations,2012-12-01,41057663.0
SOIE,Exportations,2012-12-01,
"LAINE, POILS FINS OU GROSSIERS; FILS ET TISSUS DE CRIN",Exportations,2012-12-01,
COTON,Exportations,2012-12-01,545740414.0
"AUTRES FIBRES TEXTILES VEGETALES;FILS DE PAPIER, TISSUS DE FILS DE PAPIER",Exportations,2012-12-01,
FILAMENTS SYNTHETIQUES OU ARTIFICIELS,Exportations,2012-12-01,22817881.0
FIBRES SYNTHETIQUES OU ARTIFICIELLES DISCONTINUES,Exportations,2012-12-01,536203224.0
"OUATES,FEUTRES,NON TISSES;FILS SPECIAUX;FICELLES,CORDES,CORDAGES;CORDERIE",Exportations,2012-12-01,3148560.0
TAPIS ET AUTRES REVETEMENTS DE SOL EN MATIERES TEXTILES,Exportations,2012-12-01,540500.0
TISSUS SPECIAUX; DENTELLES; TAPISSERIES; PASSEMENTERIES; BRODERIES,Exportations,2012-12-01,35000.0
"TISSUS IMPREGNES, RECOUVERTS, STRATIFIES; ARTICLES TECHNIQUES EN TEXTILES",Exportations,2012-12-01,
ETOFFES DE BONNETERIE,Exportations,2012-12-01,1323000.0
"VETEMENTS ET ACCESSOIRES DU VETEMENT, EN BONNETERIE",Exportations,2012-12-01,7070923.0
"VETEMENTS ET ACCESSOIRES DU VETEMENT, AUTRES QU'EN BONNETERIE",Exportations,2012-12-01,4210000.0
AUTRES ARTICLES TEXTILES CONFECTIONNES; ASSORTIMENTS; FRIPERIE ET CHIFFONS,Exportations,2012-12-01,208944516.0
"CHAUSSURES, GUETRES ET ARTICLES ANALOGUES; PARTIES DE CES OBJETS",Exportations,2012-12-01,2671487.0
COIFFURES ET PARTIES DE COIFFURES,Exportations,2012-12-01,153930.0
"PARAPLUIES, PARASOLS, CANNES, FOUETS, CRAVACHES ET LEURS PARTIES",Exportations,2012-12-01,
PLUMES APPRETEES; FLEURS ARTIFICIELLES; OUVRAGES EN CHEVEUX,Exportations,2012-12-01,1088135008.0
"OUVRAGES EN PIERRES, PLATRE, CIMENT, AMIANTE, MICA OU MATIERES ANALOGUES",Exportations,2012-12-01,389500.0
PRODUITS CERAMIQUES,Exportations,2012-12-01,505036.0
VERRE ET OUVRAGES EN VERRE,Exportations,2012-12-01,71522143.0
"PERLES, PIERRES GEMMES, METAUX PRECIEUX; BIJOUTERIE FANTAISIE; MONNAIES",Exportations,2012-12-01,30396254910.0
"FONTE, FER ET ACIER",Exportations,2012-12-01,3999424387.0
"OUVRAGES EN FONTE, FER OU ACIER",Exportations,2012-12-01,689451089.0
CUIVRE ET OUVRAGES EN CUIVRE,Exportations,2012-12-01,643698370.0
NICKEL ET OUVRAGES EN NICKEL,Exportations,2012-12-01,
ALUMINIUM ET OUVRAGES EN ALUMINIUM,Exportations,2012-12-01,53349862.0
PLOMB ET OUVRAGES EN PLOMB,Exportations,2012-12-01,262535659.0
ZINC ET OUVRAGES EN ZINC,Exportations,2012-12-01,
ETAIN ET OUVRAGES EN ETAIN,Exportations,2012-12-01,
AUTRES METAUX COMMUNS; CERMETS; OUVRAGES EN CES MATIERES,Exportations,2012-12-01,10800000.0
"OUTILS, OUTILLAGE, COUTELLERIE, COUVERTS EN METAUX COMMUNS ET PARTIES",Exportations,2012-12-01,3777224.0
OUVRAGES DIVERS EN METAUX COMMUNS,Exportations,2012-12-01,8022470.0
"REACTEURS NUCLEAIRES; CHAUDIERES, MACHINES, APPAREILS, ENGINS MECANIQUES",Exportations,2012-12-01,1470982952.0
MACHINES ELECTRIQUES; APPAREILS D'EMISSION-RECEPTION RADIO/TV,Exportations,2012-12-01,1297713341.0
VEHICULES ET MATERIEL POUR VOIES FERREES; APPAREILS DE SIGNALISATION,Exportations,2012-12-01,393915565.0
"VOITURES AUTOMOBILES ET AUTRES VEHICULES TERRESTRES; PARTIES, ACCESSOIRES",Exportations,2012-12-01,711774417.0
NAVIGATION AERIENNE OU SPATIALE,Exportations,2012-12-01,75122512.0
NAVIGATION MARITIME OU FLUVIALE,Exportations,2012-12-01,22000000.0
"APPAREILS D'OPTIQUE, DE PRECISION, MEDICO-CHIRURGICAUX;PARTIES,ACCESSOIRES",Exportations,2012-12-01,29243344.0
HORLOGERIE,Exportations,2012-12-01,8787125.0
INSTRUMENTS DE MUSIQUE; PARTIES ET ACCESSOIRES DE CES INSTRUMENTS,Exportations,2012-12-01,398085.0
"ARMES, MUNITIONS ET LEURS PARTIES ET ACCESSOIRES",Exportations,2012-12-01,4870000.0
MEUBLES Y.C. MEDICAUX; APPAREILS D'ECLAIRAGE; CONSTRUCTIONS PREFABRIQUEES,Exportations,2012-12-01,113825962.0
"JOUETS, JEUX, ARTICLES DE DIVERTISSEMENTS OU SPORTS; PARTIES, ACCESSOIRES",Exportations,2012-12-01,4018131.0
OUVRAGES DIVERS,Exportations,2012-12-01,23262239.0
"OBJETS D'ART, DE COLLECTION OU D'ANTIQUITE",Exportations,2012-12-01,15018872.0
ANIMAUX VIVANTS,Importations,2012-12-01,7327042.0
VIANDES ET ABATS COMESTIBLES,Importations,2012-12-01,711606289.0
"POISSONS ET CRUSTACES, MOLLUSQUES ET AUTRES INVERTEBRES AQUATIQUES",Importations,2012-12-01,826825794.0
LAIT; OEUFS D'OISEAUX; MIEL; PRODUITS COMESTIBLES D'ANIMAUX N.D.C.A.,Importations,2012-12-01,2894567162.0
"AUTRES PRODUITS D'ORIGINE ANIMALE, NON DENOMMES NI COMPRIS AILLEURS",Importations,2012-12-01,
PLANTES VIVANTES ET PRODUITS DE LA FLORICULTURE,Importations,2012-12-01,3867632.0
"LEGUMES, PLANTES, RACINES ET TUBERCULES ALIMENTAIRES",Importations,2012-12-01,2812965217.0
FRUITS COMESTIBLES; ECORCES D'AGRUMES OU DE MELONS,Importations,2012-12-01,1207392408.0
"CAFE, THE, MATE ET EPICES",Importations,2012-12-01,542682732.0
CEREALES,Importations,2012-12-01,29642320467.0
PRODUITS DE LA MINOTERIE;MALT;AMIDONS ET FECULES;INULINE;GLUTEN DE FROMENT,Importations,2012-12-01,1012935723.0
"OLEAGINEUX; GRAINES, SEMENCES; PLANTES INDUSTRIELLES, MEDICINALES; PAILLES",Importations,2012-12-01,548474134.0
"GOMMES, RESINES ET AUTRES SUCS ET EXTRAITS VEGETAUX",Importations,2012-12-01,12006573.0
MATIERES A TRESSER ET AUTRES PRODUITS D'ORIGINE VEGETALE N.D.C.A.,Importations,2012-12-01,2289677.0
"GRAISSES, HUILES, CIRES (ANIMALES ET VEGETALES); GRAISSES ALIMENTAIRES",Importations,2012-12-01,11813266762.0
"PREPARATIONS DE VIANDES, POISSONS, CRUSTACES, MOLLUSQUES",Importations,2012-12-01,161882304.0
SUCRES ET SUCRERIES,Importations,2012-12-01,3552274306.0
CACAO ET SES PREPARATIONS,Importations,2012-12-01,220060645.0
PREPARATIONS A BASE DE CEREALES ET DERIVES; PATISSERIES,Importations,2012-12-01,4483293072.0
"PREPARATIONS DE LEGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES",Importations,2012-12-01,973380566.0
PREPARATIONS ALIMENTAIRES DIVERSES,Importations,2012-12-01,2147823230.0
"BOISSONS, LIQUIDES ALCOOLIQUES ET VINAIGRES",Importations,2012-12-01,1577797355.0
"RESIDUS,DECHETS DES INDUSTRIES ALIMENTAIRES;ALIMENTS PREPARES POUR ANIMAUX",Importations,2012-12-01,450802444.0
TABACS ET SUCCEDANES DE TABACS FABRIQUES,Importations,2012-12-01,2550658580.0
"SEL; SOUFRE; TERRES ET PIERRES; PLATRES, CHAUX ET CIMENTS",Importations,2012-12-01,8794482186.0
"MINERAIS, SCORIES ET CENDRES",Importations,2012-12-01,8932426.0
"COMBUSTIBLES MINERAUX; HUILES, CIRES MINERALES; MATIERES BITUMINEUSES",Importations,2012-12-01,101470619330.0
PRODUITS CHIMIQUES INORGANIQUES; COMPOSES DE METAUX OU RADIOACTIFS,Importations,2012-12-01,1247548583.0
PRODUITS CHIMIQUES ORGANIQUES,Importations,2012-12-01,1302789500.0
PRODUITS PHARMACEUTIQUES,Importations,2012-12-01,6510785371.0
ENGRAIS,Importations,2012-12-01,877414870.0
EXTRAITS TANNANTS OU TINCTORIAUX;TANINS;COLORANTS;VERNIS;MASTICS;ENCRES,Importations,2012-12-01,644911495.0
"HUILLES ESSENTIELLES, RESINOIDES; PRODUITS DE PARFURMERIE; COSMETIQUES",Importations,2012-12-01,1765022672.0
"SAVONS, LUBRIFIANTS, CIRES ARTIFICIELLES, BOUGIES, CIRES DENTAIRES",Importations,2012-12-01,1031398569.0
MATIERES ALBUMINOIDES;PREPARATIONS A BASE D'AMIDONS OU FECULES;COLLES,Importations,2012-12-01,314967415.0
"POUDRES,EXPLOSIFS;ARTICLES DE PYROTECHNIE;ALLUMETTES;MATIERES INFLAMMABLES",Importations,2012-12-01,276488982.0
PRODUITS PHOTOGRAPHIQUES OU CINEMATOGRAPHIQUES,Importations,2012-12-01,54925800.0
PRODUITS DIVERS DES INDUSTRIES CHIMIQUES,Importations,2012-12-01,2383259772.0
MATIERES PLASTIQUES ET OUVRAGES EN CES MATIERES,Importations,2012-12-01,5542268526.0
CAOUTCHOUC ET OUVRAGES EN CAOUTCHOUC,Importations,2012-12-01,4029440353.0
PEAUX (AUTRES QUE LES PELLETERIES) ET CUIRS,Importations,2012-12-01,10168135.0
"OUVRAGES EN CUIR; ARTICLES DE BOURRELLERIE, SELLERIE, VOYAGE OU EN BOYAUX",Importations,2012-12-01,216295401.0
PELLETERIES ET FOURRURES; PELLETERIES FACTICES,Importations,2012-12-01,
"BOIS, CHARBON DE BOIS ET OUVRAGES EN BOIS",Importations,2012-12-01,2300106726.0
LIEGE ET OUVRAGES EN LIEGE,Importations,2012-12-01,3861727.0
OUVRAGES DE SPARTERIE OU DE VANNERIE,Importations,2012-12-01,1127485.0
MATIERES CELLULOSIQUES SERVANT A LA FABRICATION DU PAPIER,Importations,2012-12-01,10053423.0
"PAPIERS ET CARTONS; OUVRAGES EN PATE DE CELLULOSE, EN PAPIER OU CARTON",Importations,2012-12-01,3609001994.0
"PRODUITS D'EDITION, PRESSE, ARTS GRAPHIQUES; MANUSCRITS, PLANS",Importations,2012-12-01,788004561.0
SOIE,Importations,2012-12-01,1788004.0
"LAINE, POILS FINS OU GROSSIERS; FILS ET TISSUS DE CRIN",Importations,2012-12-01,2866433.0
COTON,Importations,2012-12-01,455741170.0
"AUTRES FIBRES TEXTILES VEGETALES;FILS DE PAPIER, TISSUS DE FILS DE PAPIER",Importations,2012-12-01,11605312.0
FILAMENTS SYNTHETIQUES OU ARTIFICIELS,Importations,2012-12-01,604527307.0
FIBRES SYNTHETIQUES OU ARTIFICIELLES DISCONTINUES,Importations,2012-12-01,1212936433.0
"OUATES,FEUTRES,NON TISSES;FILS SPECIAUX;FICELLES,CORDES,CORDAGES;CORDERIE",Importations,2012-12-01,316430031.0
TAPIS ET AUTRES REVETEMENTS DE SOL EN MATIERES TEXTILES,Importations,2012-12-01,102664878.0
TISSUS SPECIAUX; DENTELLES; TAPISSERIES; PASSEMENTERIES; BRODERIES,Importations,2012-12-01,49879638.0
"TISSUS IMPREGNES, RECOUVERTS, STRATIFIES; ARTICLES TECHNIQUES EN TEXTILES",Importations,2012-12-01,57174017.0
ETOFFES DE BONNETERIE,Importations,2012-12-01,945505.0
"VETEMENTS ET ACCESSOIRES DU VETEMENT, EN BONNETERIE",Importations,2012-12-01,371338525.0
"VETEMENTS ET ACCESSOIRES DU VETEMENT, AUTRES QU'EN BONNETERIE",Importations,2012-12-01,531851307.0
AUTRES ARTICLES TEXTILES CONFECTIONNES; ASSORTIMENTS; FRIPERIE ET CHIFFONS,Importations,2012-12-01,1754928513.0
"CHAUSSURES, GUETRES ET ARTICLES ANALOGUES; PARTIES DE CES OBJETS",Importations,2012-12-01,513723571.0
COIFFURES ET PARTIES DE COIFFURES,Importations,2012-12-01,25658292.0
"PARAPLUIES, PARASOLS, CANNES, FOUETS, CRAVACHES ET LEURS PARTIES",Importations,2012-12-01,3850943.0
PLUMES APPRETEES; FLEURS ARTIFICIELLES; OUVRAGES EN CHEVEUX,Importations,2012-12-01,15048765.0
"OUVRAGES EN PIERRES, PLATRE, CIMENT, AMIANTE, MICA OU MATIERES ANALOGUES",Importations,2012-12-01,291237497.0
PRODUITS CERAMIQUES,Importations,2012-12-01,1461249146.0
VERRE ET OUVRAGES EN VERRE,Importations,2012-12-01,568077681.0
"PERLES, PIERRES GEMMES, METAUX PRECIEUX; BIJOUTERIE FANTAISIE; MONNAIES",Importations,2012-12-01,92094344.0
"FONTE, FER ET ACIER",Importations,2012-12-01,7189730281.0
"OUVRAGES EN FONTE, FER OU ACIER",Importations,2012-12-01,5640055569.0
CUIVRE ET OUVRAGES EN CUIVRE,Importations,2012-12-01,1009352899.0
NICKEL ET OUVRAGES EN NICKEL,Importations,2012-12-01,114211.0
ALUMINIUM ET OUVRAGES EN ALUMINIUM,Importations,2012-12-01,893986276.0
PLOMB ET OUVRAGES EN PLOMB,Importations,2012-12-01,915568.0
ZINC ET OUVRAGES EN ZINC,Importations,2012-12-01,144902997.0
ETAIN ET OUVRAGES EN ETAIN,Importations,2012-12-01,76239.0
AUTRES METAUX COMMUNS; CERMETS; OUVRAGES EN CES MATIERES,Importations,2012-12-01,
"OUTILS, OUTILLAGE, COUTELLERIE, COUVERTS EN METAUX COMMUNS ET PARTIES",Importations,2012-12-01,303123478.0
OUVRAGES DIVERS EN METAUX COMMUNS,Importations,2012-12-01,429741765.0
"REACTEURS NUCLEAIRES; CHAUDIERES, MACHINES, APPAREILS, ENGINS MECANIQUES",Importations,2012-12-01,25006383676.0
MACHINES ELECTRIQUES; APPAREILS D'EMISSION-RECEPTION RADIO/TV,Importations,2012-12-01,8340889268.0
VEHICULES ET MATERIEL POUR VOIES FERREES; APPAREILS DE SIGNALISATION,Importations,2012-12-01,141051652.0
"VOITURES AUTOMOBILES ET AUTRES VEHICULES TERRESTRES; PARTIES, ACCESSOIRES",Importations,2012-12-01,29185935584.0
NAVIGATION AERIENNE OU SPATIALE,Importations,2012-12-01,317445670.0
NAVIGATION MARITIME OU FLUVIALE,Importations,2012-12-01,10690517431.0
"APPAREILS D'OPTIQUE, DE PRECISION, MEDICO-CHIRURGICAUX;PARTIES,ACCESSOIRES",Importations,2012-12-01,2118138918.0
HORLOGERIE,Importations,2012-12-01,32588071.0
INSTRUMENTS DE MUSIQUE; PARTIES ET ACCESSOIRES DE CES INSTRUMENTS,Importations,2012-12-01,816557.0
"ARMES, MUNITIONS ET LEURS PARTIES ET ACCESSOIRES",Importations,2012-12-01,45454373.0
MEUBLES Y.C. MEDICAUX; APPAREILS D'ECLAIRAGE; CONSTRUCTIONS PREFABRIQUEES,Importations,2012-12-01,1821319373.0
"JOUETS, JEUX, ARTICLES DE DIVERTISSEMENTS OU SPORTS; PARTIES, ACCESSOIRES",Importations,2012-12-01,228511128.0
OUVRAGES DIVERS,Importations,2012-12-01,180351307.0
"OBJETS D'ART, DE COLLECTION OU D'ANTIQUITE",Importations,2012-12-01,51979896.0
ANIMAUX VIVANTS,Exportations,2013-01-01,16210125.0
VIANDES ET ABATS COMESTIBLES,Exportations,2013-01-01,2934113.0
"POISSONS ET CRUSTACES, MOLLUSQUES ET AUTRES INVERTEBRES AQUATIQUES",Exportations,2013-01-01,11527917557.0
LAIT; OEUFS D'OISEAUX; MIEL; PRODUITS COMESTIBLES D'ANIMAUX N.D.C.A.,Exportations,2013-01-01,2097194604.0
"AUTRES PRODUITS D'ORIGINE ANIMALE, NON DENOMMES NI COMPRIS AILLEURS",Exportations,2013-01-01,5008675.0
PLANTES VIVANTES ET PRODUITS DE LA FLORICULTURE,Exportations,2013-01-01,202048925.0
"LEGUMES, PLANTES, RACINES ET TUBERCULES ALIMENTAIRES",Exportations,2013-01-01,4646735822.0
FRUITS COMESTIBLES; ECORCES D'AGRUMES OU DE MELONS,Exportations,2013-01-01,1278842752.0
"CAFE, THE, MATE ET EPICES",Exportations,2013-01-01,21153793.0
CEREALES,Exportations,2013-01-01,1418200062.0
PRODUITS DE LA MINOTERIE;MALT;AMIDONS ET FECULES;INULINE;GLUTEN DE FROMENT,Exportations,2013-01-01,169857197.0
"OLEAGINEUX; GRAINES, SEMENCES; PLANTES INDUSTRIELLES, MEDICINALES; PAILLES",Exportations,2013-01-01,4672213258.0
"GOMMES, RESINES ET AUTRES SUCS ET EXTRAITS VEGETAUX",Exportations,2013-01-01,104949010.0
MATIERES A TRESSER ET AUTRES PRODUITS D'ORIGINE VEGETALE N.D.C.A.,Exportations,2013-01-01,
"GRAISSES, HUILES, CIRES (ANIMALES ET VEGETALES); GRAISSES ALIMENTAIRES",Exportations,2013-01-01,267475496.0
"PREPARATIONS DE VIANDES, POISSONS, CRUSTACES, MOLLUSQUES",Exportations,2013-01-01,50306768.0
SUCRES ET SUCRERIES,Exportations,2013-01-01,65965998.0
CACAO ET SES PREPARATIONS,Exportations,2013-01-01,215941850.0
PREPARATIONS A BASE DE CEREALES ET DERIVES; PATISSERIES,Exportations,2013-01-01,1329653143.0
"PREPARATIONS DE LEGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES",Exportations,2013-01-01,133147353.0
PREPARATIONS ALIMENTAIRES DIVERSES,Exportations,2013-01-01,4539297651.0
"BOISSONS, LIQUIDES ALCOOLIQUES ET VINAIGRES",Exportations,2013-01-01,204366941.0
"RESIDUS,DECHETS DES INDUSTRIES ALIMENTAIRES;ALIMENTS PREPARES POUR ANIMAUX",Exportations,2013-01-01,186042676.0
TABACS ET SUCCEDANES DE TABACS FABRIQUES,Exportations,2013-01-01,4638942963.0
"SEL; SOUFRE; TERRES ET PIERRES; PLATRES, CHAUX ET CIMENTS",Exportations,2013-01-01,10501527023.0
"MINERAIS, SCORIES ET CENDRES",Exportations,2013-01-01,
"COMBUSTIBLES MINERAUX; HUILES, CIRES MINERALES; MATIERES BITUMINEUSES",Exportations,2013-01-01,5303586844.0
PRODUITS CHIMIQUES INORGANIQUES; COMPOSES DE METAUX OU RADIOACTIFS,Exportations,2013-01-01,9885848821.0
PRODUITS CHIMIQUES ORGANIQUES,Exportations,2013-01-01,142630855.0
PRODUITS PHARMACEUTIQUES,Exportations,2013-01-01,413134541.0
ENGRAIS,Exportations,2013-01-01,453999975.0
EXTRAITS TANNANTS OU TINCTORIAUX;TANINS;COLORANTS;VERNIS;MASTICS;ENCRES,Exportations,2013-01-01,52879766.0
"HUILLES ESSENTIELLES, RESINOIDES; PRODUITS DE PARFURMERIE; COSMETIQUES",Exportations,2013-01-01,2025080604.0
"SAVONS, LUBRIFIANTS, CIRES ARTIFICIELLES, BOUGIES, CIRES DENTAIRES",Exportations,2013-01-01,706657641.0
MATIERES ALBUMINOIDES;PREPARATIONS A BASE D'AMIDONS OU FECULES;COLLES,Exportations,2013-01-01,19607486.0
"POUDRES,EXPLOSIFS;ARTICLES DE PYROTECHNIE;ALLUMETTES;MATIERES INFLAMMABLES",Exportations,2013-01-01,
PRODUITS PHOTOGRAPHIQUES OU CINEMATOGRAPHIQUES,Exportations,2013-01-01,2415000.0
PRODUITS DIVERS DES INDUSTRIES CHIMIQUES,Exportations,2013-01-01,874988837.0
MATIERES PLASTIQUES ET OUVRAGES EN CES MATIERES,Exportations,2013-01-01,1332009200.0
CAOUTCHOUC ET OUVRAGES EN CAOUTCHOUC,Exportations,2013-01-01,260251380.0
PEAUX (AUTRES QUE LES PELLETERIES) ET CUIRS,Exportations,2013-01-01,1123754449.0
"OUVRAGES EN CUIR; ARTICLES DE BOURRELLERIE, SELLERIE, VOYAGE OU EN BOYAUX",Exportations,2013-01-01,5925077.0
PELLETERIES ET FOURRURES; PELLETERIES FACTICES,Exportations,2013-01-01,
"BOIS, CHARBON DE BOIS ET OUVRAGES EN BOIS",Exportations,2013-01-01,288071838.0
LIEGE ET OUVRAGES EN LIEGE,Exportations,2013-01-01,
OUVRAGES DE SPARTERIE OU DE VANNERIE,Exportations,2013-01-01,230187315.0
MATIERES CELLULOSIQUES SERVANT A LA FABRICATION DU PAPIER,Exportations,2013-01-01,
"PAPIERS ET CARTONS; OUVRAGES EN PATE DE CELLULOSE, EN PAPIER OU CARTON",Exportations,2013-01-01,453065770.0
"PRODUITS D'EDITION, PRESSE, ARTS GRAPHIQUES; MANUSCRITS, PLANS",Exportations,2013-01-01,72852852.0
SOIE,Exportations,2013-01-01,
"LAINE, POILS FINS OU GROSSIERS; FILS ET TISSUS DE CRIN",Exportations,2013-01-01,13600000.0
COTON,Exportations,2013-01-01,503815153.0
"AUTRES FIBRES TEXTILES VEGETALES;FILS DE PAPIER, TISSUS DE FILS DE PAPIER",Exportations,2013-01-01,
FILAMENTS SYNTHETIQUES OU ARTIFICIELS,Exportations,2013-01-01,9959327.0
FIBRES SYNTHETIQUES OU ARTIFICIELLES DISCONTINUES,Exportations,2013-01-01,525216544.0
